area,bedroom_num,bathroom_num,price,dev_name,floor_count,floor_num,furnishing,locality,poster_name,project,id
600,2,1,60000,,3.0,2.0,Furnished,Khar West,Bharat,,2414064
1125,2,2,50000,,9.0,6.0,Semi-Furnished,Chembur,Pankaj Dembla,Emma Towers,3021359
1100,2,2,52000,,9.0,7.0,Semi-Furnished,Chembur,Pankaj Dembla,Satnam Sharan Apartment,3243171
1000,2,2,50000,,18.0,3.0,Semi-Furnished,Bandra West,Khan,,3675759
900,2,2,55000,,15.0,13.0,Unfurnished,Powai,Shashi Sinha,,4566407
1000,2,2,75000,,11.0,9.0,Semi-Furnished,Vile Parle West,Ajay  Kapur,,4981086
1050,2,2,53500,Raheja Universal Pvt Ltd.,14.0,9.0,Unfurnished,Chembur,Pankaj Dembla,Raheja Acropolis,5435101
1050,2,2,50000,Cooperative Group Housing Society,12.0,6.0,Semi-Furnished,Chembur,Pankaj Dembla,diamond garden,5435493
1210,2,2,57000,,12.0,5.0,Semi-Furnished,Chembur,Pankaj Dembla,,5532462
1050,2,2,53000,Cooperative Group Housing Society,19.0,4.0,Semi-Furnished,Chembur,Pankaj Dembla,diamond garden,5597195
1100,2,2,50000,,8.0,7.0,Semi-Furnished,Chembur,Pankaj Dembla,,5632068
1160,2,2,55000,Cooperative Group Housing Society,14.0,8.0,Semi-Furnished,Chembur,Pankaj Dembla,diamond garden,5632073
1000,2,2,50000,,14.0,3.0,Furnished,Chembur,Pankaj Dembla,,5668232
1060,2,2,48000,Kukreja Construction Company,7.0,4.0,Semi-Furnished,Chembur,Pankaj Dembla,Hari Kunj II,5740404
1100,2,2,90000,,5.0,2.0,Semi-Furnished,Bandra West,Ajay  Kapur,,5755596
1100,2,2,75000,,7.0,6.0,Semi-Furnished,Bandra West,Ajay  Kapur,,5775437
1100,2,2,80000,,5.0,4.0,Semi-Furnished,Santacruz West,Ajay  Kapur,,5914919
1000,2,2,75000,,7.0,0.0,Unfurnished,Bandra West,Ajay  Kapur,,6646054
1000,2,2,80000,,10.0,7.0,Furnished,Bandra West,Ajay  Kapur,,6800546
1200,2,2,90000,,7.0,6.0,Unfurnished,Bandra West,Ajay  Kapur,,7015687
1100,2,2,80000,,6.0,5.0,Furnished,Bandra West,Ajay  Kapur,,8247830
1100,2,2,80000,,10.0,4.0,Semi-Furnished,Khar West,Ajay  Kapur,,8248712
1000,2,2,55000,,,1.0,Unfurnished,Andheri West,Jignesh Thakkar,,8746699
1101,2,2,55000,,8.0,4.0,Semi-Furnished,Chembur,Pankaj Dembla,,9014065
1100,2,2,65000,,7.0,2.0,Furnished,Bandra West,Sanjay Kumar,,9782075
1200,2,2,57000,,7.0,3.0,Semi-Furnished,Bandra West,Idris Khatri,,9820909
1100,2,2,75000,,7.0,3.0,Furnished,Bandra West,Sanjay Kumar,,9877173
1220,2,2,95000,,9.0,6.0,Furnished,Bandra West,Idris Khatri,Palli Hill,9905466
1050,2,2,75000,,7.0,3.0,Semi-Furnished,Santacruz West,Idris Khatri,,10378664
1200,2,2,90000,,6.0,4.0,Unfurnished,Bandra West,Ajay  Kapur,Pali Hill Apartment,10382259
1000,2,2,80000,,4.0,3.0,Furnished,Bandra West,Ajay  Kapur,,10393693
1055,2,2,58000,,10.0,6.0,Furnished,Bandra West,Idris Khatri,,10482880
1000,2,2,39000,,6.0,4.0,Semi-Furnished,Andheri East,Pankaj,,10835919
930,2,2,35000,Lokhandwala Construction Industries Pvt Ltd,24.0,15.0,Furnished,Kandivali East,Amit,Whispering Palms,10902546
700,2,1,25000,,4.0,0.0,Semi-Furnished,Goregaon East,Shankar Iyer,,11015201
750,2,2,28000,Lokhandwala Infrastructure,,1.0,Semi-Furnished,Kandivali East,Sourabh,Sierra Towers,11389522
1095,2,3,39000,K Raheja Construction,,,Unfurnished,Andheri East,Sasidharan,Raheja Vistas,11458101
1100,2,2,27000,,4.0,1.0,Semi-Furnished,Andheri East,Thomas George George,,11472614
1260,2,2,50000,,20.0,10.0,Semi-Furnished,Kandivali West,Abdul,,11537040
800,2,2,60000,,3.0,3.0,Semi-Furnished,Mahim,Anil T,,11550700
1000,2,2,47000,Rajesh LifeSpaces,17.0,9.0,Semi-Furnished,Vikhroli West,Jose,Raj Legacy,11589417
1100,2,2,60000,The Advantage Raheja,17.0,7.0,Unfurnished,Andheri East,Sushant,Brookhaven,11601426
600,2,1,34000,,4.0,1.0,Furnished,Andheri West,Pitamber,,11654250
850,2,2,65000,,23.0,14.0,Furnished,Worli,Vijay,,11783203
900,2,2,44000,,7.0,2.0,Unfurnished,Churi Wadi,Subhash,,11784108
850,2,2,22000,,19.0,4.0,Furnished,Bhandup West,Subroto Das,,11796404
1200,2,3,50000,,18.0,11.0,Semi-Furnished,Andheri West,Nirmal,,11815731
1030,2,2,35000,,,,Unfurnished,Goregaon West,Raaj Sewani,,11957883
1100,2,2,70000,,8.0,4.0,Furnished,Santacruz West,Ajay  Kapur,,12021604
900,2,2,36000,,,18.0,Semi-Furnished,Powai,Shivmath,,12054209
710,2,2,28000,,7.0,1.0,Semi-Furnished,Chembur,Joshi Joseph,,12137458
650,2,2,45000,,7.0,5.0,Semi-Furnished,Bandra Kurla Complex,Mansoor Dahodwala,,12151695
850,2,2,28000,,7.0,5.0,Furnished,Mulund West,Girish  Punjani,Lok Nisarg,12164474
1000,2,2,40000,,7.0,4.0,Furnished,Andheri East,Radhika Radhika,,12175577
690,2,2,55000,,5.0,2.0,Furnished,Bandra West,Khan,,12185745
960,2,2,100000,,16.0,9.0,Semi-Furnished,Sewri,Avinash gurav,,12214291
1100,2,3,40000,,7.0,2.0,Furnished,Sion,Suresh Shah,,12214494
1700,2,2,105000,,12.0,10.0,Furnished,Santacruz West,Rajni S,,12221251
950,2,2,35000,,7.0,4.0,Semi-Furnished,Mulund West,Girish  Punjani,,12315561
1045,2,2,24500,,7.0,3.0,Semi-Furnished,Borivali West,Shashank,,12400741
1200,2,2,75000,,10.0,2.0,Furnished,Bandra West,Khan,Silver Isle Apartment,12417049
850,2,2,40000,RNA NG Builders,7.0,5.0,Unfurnished,Andheri East,Sushant,Green Fields,12425936
1050,2,2,46000,Godrej Constructions,20.0,3.0,Unfurnished,Vikhroli East,Kanchan Tendulkar,Godrej Garden Enclave B Type Tower,12519371
845,2,2,26900,Bren Corporation,12.0,11.0,Unfurnished,Kandivali East,Vinod Singh,Viceroy Park,12593586
1250,2,2,40000,Thakur Group,28.0,4.0,Furnished,Kandivali East,Vinod Singh,Vishnu Shivam Tower,12597142
800,2,2,13000,,7.0,4.0,Unfurnished,,krishnachandra,,12859073
875,2,2,33500,,,,Unfurnished,Borivali East,Sushma Sushma,,13046651
1376,2,2,75000,DOSTI REALTY,36.0,10.0,Furnished,Wadala East,Veena Arneja,Dosti Acres,13169591
950,2,2,85000,,12.0,6.0,Unfurnished,Bandra West,Rishi  Dusija,,13182378
1250,2,2,60000,K Raheja Corp,20.0,5.0,Furnished,Powai,Sachin,Maple Leaf,13183721
1100,2,2,85000,,7.0,2.0,Furnished,Bandra West,Ajay  Kapur,,13221731
1100,2,2,110000,,10.0,7.0,Furnished,Bandra West,Ajay  Kapur,,13221733
1100,2,1,80000,Hilla Builder Pvt. Ltd.,7.0,5.0,Unfurnished,Bandra West,Ajay  Kapur,Almeida Park,13302325
1000,2,2,40000,Zaveri Construction,15.0,12.0,Semi-Furnished,Andheri West,Dinesh Malhotra,Ashtavinayak CHS,13331904
1000,2,2,48000,,14.0,14.0,Furnished,Powai lake,arsandhya arsandhya,,13420265
950,2,2,46000,Raheja Developers Ltd.,7.0,4.0,Semi-Furnished,Powai,mahadev,Raheja Vihar,13458338
900,2,2,45000,RNA NG Builders,7.0,1.0,Unfurnished,Andheri East,Sushant,Green Fields,13482450
1020,2,2,31000,Evershine Builders,8.0,3.0,Semi-Furnished,Kandivali East,Ajay,Evershine Millenium Paradise,13615419
920,2,2,70000,,9.0,7.0,Furnished,Santacruz West,Ritesh Lanjewar,,13615659
650,2,2,35000,,2.0,1.0,Semi-Furnished,Juhu,Charu Gaikwad,,13636490
980,2,2,65000,,12.0,7.0,Semi-Furnished,Bandra West,Ritesh Lanjewar,,13687834
895,2,2,35000,,7.0,5.0,Semi-Furnished,Malad West,Mangesh,Divya Smruthi,13732730
