area,bedroom_num,bathroom_num,price,dev_name,floor_count,floor_num,furnishing,locality,poster_name,project,id
5000,5,5,700000,,9.0,6.0,Semi-Furnished,Worli,Ajay  Kapur,,5706544
3000,4,4,400000,,11.0,8.0,Semi-Furnished,Bandra West,Ajay  Kapur,,11029789
20,5,5,400000,,12.0,6.0,Unfurnished,Bandra West,Vilas,,11030760
2144,3,4,400000,Kalpataru Limited,40.0,24.0,Furnished,Worli,Amar Jadhav,Kalpataru Horizon,11444454
4000,3,3,450000,,6.0,3.0,Furnished,Walkeshwar,Vilas,,11935865
3600,4,4,400000,,12.0,4.0,Semi-Furnished,Bandra West,Ajay  Kapur,Mount Marry,13209281
2000,4,4,415000,,30.0,11.0,Furnished,Lower Parel,Vijay,,14911157
2000,4,4,410000,,32.0,10.0,Furnished,Worli Sea Face,Vijay,,14912880
3000,4,4,350000,,6.0,4.0,Furnished,Pali Hill,Ajay  Kapur,Palli Hill,15524963
4300,4,4,450000,,7.0,7.0,Furnished,Khar West,Mangesh Parab,,15934973
2871,4,4,350000,Oberoi Realty Limited,,,Furnished,Lokhandwala Complex,Indoo,Oberoi Sky Heights,16305704
2800,4,4,350000,Oberoi Realty Limited,30.0,3.0,Furnished,Lokhandwala Complex,Chirag Chhabria,Oberoi Sky Gardens,16590450
3800,4,5,975000,Shethcorp Pvt. Ltd.,31.0,18.0,Semi-Furnished,Prabhadevi,Vijay,Beau Monde,17075256
2500,3,3,380000,Godrej Properties,22.0,16.0,Unfurnished,Worli Sea Face,Vijay,Godrej Bayview,17208199
2600,3,3,350000,,42.0,28.0,Furnished,Breach Candy,Ajay  Kapur,,17678070
6300,4,4,800000,Ahuja Constructions,52.0,32.0,Semi-Furnished,Worli,Amar Jadhav,Ahuja Towers,18122747
3000,4,5,400000,,4.0,3.0,Furnished,Bandra West,Mangesh Parab,,18388433
2850,4,4,400000,Oberoi Realty Limited,31.0,10.0,Furnished,Andheri West,Asif Hasmi,Oberoi Sky Heights,19753718
4490,4,4,650000,Suntrek Corporation,21.0,8.0,Semi-Furnished,Andheri West,Manoj Rajpal,Suntrek,20210865
2800,4,4,500000,,23.0,8.0,Unfurnished,Malabar Hill,Vikas Baddi,,20492605
3030,4,4,450000,,12.0,9.0,Furnished,Nepeansea Road,Ajay  Kapur,,22092453
4000,4,5,425000,,7.0,3.0,Semi-Furnished,Bandra Band Stand,Rajni S,,22797873
4200,4,4,500000,Lodha Group,32.0,18.0,Semi-Furnished,Lower Parel,Vijay,World Crest,23306653
3300,3,3,350000,Lodha Group,30.0,19.0,Semi-Furnished,Lower Parel,Vijay,World Crest,23306817
4550,4,4,380000,Orbit Corporation Ltd.,7.0,5.0,Semi-Furnished,Lower Parel,Vijay,Orbit Terraces,23505467
4000,4,5,500000,,13.0,12.0,Semi-Furnished,Khar West,gopal singh,,23573209
2550,3,3,450000,SD Corporation Private Limited,60.0,17.0,Semi-Furnished,Tardeo,Ajmera,The Imperial,23849513
5833,5,8,450000,Indiabulls Distribution Services Limited,49.0,37.0,Furnished,Lower Parel,Pravin  Vaishnav,Indiabulls Sky,24392797
5833,5,8,450000,Indiabulls Distribution Services Limited,49.0,37.0,Furnished,Lower Parel,Pravin  Vaishnav,Indiabulls Sky,24625163
3000,5,5,350000,,12.0,5.0,Semi-Furnished,Santacruz West,Rajni S,,25382187
4750,5,5,400000,Hiranandani Group,29.0,13.0,Furnished,Powai,Ramesh  Babar,Hiranandani Gardens,27163737
2500,3,3,450000,,15.0,11.0,Furnished,Napean Sea Road,Ajay  Kapur,,27776409
2500,3,4,400000,,12.0,3.0,Furnished,Carter Road,Mangesh Parab,,27866371
3000,4,5,340000,,12.0,4.0,Unfurnished,Khar West,Mangesh Parab,,27869673
3000,4,4,400000,,9.0,7.0,Semi-Furnished,Union Park,Mangesh Parab,,27910989
2800,4,4,400000,Moksh Developers,10.0,3.0,Furnished,Pali Hill,Mangesh Parab,Imperial,27911423
3000,4,5,350000,,10.0,6.0,Semi-Furnished,Khar West,Mangesh Parab,,27911969
2141,3,3,425000,,8.0,3.0,,Malabar Hill,Arun  Barot,,27959617
2000,3,4,350000,,15.0,3.0,Furnished,Bandra West,Tarik Mirza,,28341983
6800,4,4,400000,,22.0,19.0,Furnished,Napean Sea Road,Ajay  Kapur,,28407093
2400,3,4,400000,Lodha Group,60.0,30.0,Furnished,Lower Parel,Irshad,World Crest,28572945
