area,bedroom_num,bathroom_num,price,dev_name,floor_count,floor_num,furnishing,locality,poster_name,project,id
1311,3,3,63000,Pranjee Group,13.0,5.0,Semi-Furnished,Chembur,Pankaj Dembla,Pranjee Orchid Court,2481297
1250,3,2,58000,Raheja Universal Pvt Ltd.,13.0,9.0,Semi-Furnished,Chembur,Pankaj Dembla,Raheja Acropolis,4802108
1405,3,2,57000,Raheja Universal Pvt Ltd.,19.0,3.0,Semi-Furnished,Chembur,Pankaj Dembla,Raheja Acropolis,4909942
1250,3,2,56000,Raheja Universal Pvt Ltd.,18.0,4.0,Semi-Furnished,Chembur,Pankaj Dembla,Raheja Acropolis,5039583
1350,3,3,61000,,12.0,8.0,Semi-Furnished,Chembur,Pankaj Dembla,,5090877
1285,3,3,56000,,18.0,6.0,Semi-Furnished,Chembur,Pankaj Dembla,,5435024
1652,3,3,60000,Safal Group,18.0,4.0,Unfurnished,Chembur,Pankaj Dembla,Safal Twins,5435249
1300,3,2,56000,Raheja Universal Pvt Ltd.,18.0,5.0,Semi-Furnished,Chembur,Pankaj Dembla,Raheja Acropolis,5449444
1350,3,2,56000,Raheja Universal Pvt Ltd.,14.0,7.0,Unfurnished,Chembur,Pankaj Dembla,Raheja Acropolis,5457864
1285,3,3,60000,,12.0,4.0,Semi-Furnished,Chembur,Pankaj Dembla,Sai Sanskar,5577239
1280,3,3,60000,Kukreja Construction Company,16.0,6.0,Semi-Furnished,Chembur,Pankaj Dembla,Kukreja Residency,5707230
1245,3,2,55000,Raheja Universal Pvt Ltd.,19.0,12.0,Semi-Furnished,Chembur,Pankaj Dembla,Raheja Acropolis,5726767
1250,3,2,56000,Raheja Universal Pvt Ltd.,19.0,10.0,Unfurnished,Chembur,Pankaj Dembla,Raheja Acropolis,5772262
1251,3,2,54500,,12.0,3.0,Furnished,Chembur,Pankaj Dembla,,9021020
1325,3,3,63000,,7.0,5.0,Semi-Furnished,Andheri West,Kamal Malkani,,10928231
866,3,2,45000,Runwal Developers,14.0,1.0,Unfurnished,Ghatkopar West,Hariharan,Orchard Residency,11587776
1250,3,3,45000,Aashish Promotors & Builders,25.0,12.0,Unfurnished,Goregaon West,Manjay tiwari Tiwari,Garden Estate,11646062
1100,3,3,45000,,7.0,1.0,Furnished,Goregaon East,Himanshu,Royal Palms,11844003
1435,3,3,55000,,14.0,8.0,Semi-Furnished,Chembur,Dckar,,11870061
1350,3,3,38000,,22.0,14.0,Unfurnished,Mulund West,Girish  Punjani,,12315580
1285,3,2,65000,Kalpataru Limited,17.0,4.0,Semi-Furnished,Andheri East,Sushant,Kalpataru Estates,13054266
