area,bedroom_num,bathroom_num,price,dev_name,floor_count,floor_num,furnishing,locality,poster_name,project,id
3800,4,5,975000,Shethcorp Pvt. Ltd.,31.0,18.0,Semi-Furnished,Prabhadevi,Vijay,Beau Monde,17075256
6300,4,6,877000,Ahuja Constructions,53.0,48.0,Semi-Furnished,Worli,Shashank Kamble,Ahuja Towers,29882551
4000,5,4,875000,,7.0,5.0,Semi-Furnished,Pali Hill,Ramprasad  Padhi,Wilnomona Apartment,36736251
6500,5,6,950000,,25.0,10.0,Semi-Furnished,Malabar Hill,Ajay  Singh,,39861605
5500,4,4,1000000,,26.0,18.0,Semi-Furnished,Napean Sea Road,Ajmera,,40066643
5800,4,5,1000000,,60.0,30.0,Semi-Furnished,Shree Siddhivinayak Mandir Chowk,Ajmera,,40283787
5420,4,4,850000,K Raheja Corp,41.0,35.0,Semi-Furnished,Mahalakshmi,Ajmera,Raheja Vivarea,43856355
5000,4,4,1000000,,20.0,14.0,Semi-Furnished,Nepeansea Road,Ajmera,,43894985
2500,5,5,1200000,,,,Furnished,Chembur,Imran  Sheikh,,44026621
3500,5,5,1200000,,,,Furnished,Chembur,Imran  Sheikh,,44026623
2500,5,5,1200000,,,,Furnished,Chembur,Imran  Sheikh,,44062445
3500,5,5,1200000,,,,Furnished,Chembur,Imran  Sheikh,,44062447
4555,4,5,850000,SD Corporation Private Limited,,,Furnished,Tardeo,Zeeshan,The Imperial,44470767
6000,4,6,1000000,Ahuja Constructions,53.0,23.0,Semi-Furnished,Worli,Deepak Jagasia,Ahuja Towers,45286105
7500,5,5,1000000,,29.0,20.0,Unfurnished,Worli,Rajiv Gehi,,45458121
4000,5,5,1200000,,20.0,20.0,Furnished,Napean Sea Road,Ajmera,,45766337
4500,4,4,825000,,15.0,14.0,Semi-Furnished,Breach Candy,Ajmera,,45831827
6500,5,6,1000000,Kalpataru Limited,24.0,18.0,Furnished,Worli,Rajiv Gehi,Kalpataru Horizon,45870955
6300,4,6,900000,Ahuja Constructions,54.0,30.0,Semi-Furnished,Prabhadevi,Rambabu  Shah,Ahuja Towers,46502973
1600,3,3,850000,,22.0,12.0,Furnished,Powai,Anish,,46770947
5000,5,4,1000000,,7.0,3.0,Semi-Furnished,Bandra West,Chetan,,46869207
5800,4,3,1000000,Ahuja Constructions,50.0,34.0,Semi-Furnished,Prabhadevi,Ajmera,Ahuja Towers,46915309
5600,4,4,1000000,Ahuja Constructions,53.0,17.0,Semi-Furnished,Worli,Ajay  Singh,Ahuja Towers,46973767
5600,5,5,900000,Ahuja Constructions,45.0,23.0,Unfurnished,Prabhadevi,Mallesh  Shetty,Ahuja Towers,47031729
6700,4,5,850000,,14.0,10.0,Furnished,Bandra West,Ketan  Jaiswal,Sandhu Palace,47065779
5700,5,5,850000,Ahuja Constructions,60.0,20.0,Semi-Furnished,Worli,Mallesh  Shetty,Ahuja Towers,47126209
8000,5,5,900000,,9.0,6.0,Furnished,Malabar Hill,Mallesh  Shetty,,47126345
4200,5,5,1200000,,10.0,8.0,Furnished,Mahalakshmi,Mallesh  Shetty,,47126401
9500,4,5,975000,Sunteck Realty Limited,18.0,2.0,Semi-Furnished,Bandra Kurla Complex,Vimal  Nagar,Sunteck Signature Island ,47208235
1860,3,3,1150000,Oberoi Realty Limited,51.0,11.0,Semi-Furnished,Aarey Milk Colony,R K Singh,Oberoi Exquisite,47233335
