area,bedroom_num,bathroom_num,price,dev_name,floor_count,floor_num,furnishing,locality,poster_name,project,id
930,2,2,35000,Lokhandwala Construction Industries Pvt Ltd,24.0,15.0,Furnished,Kandivali East,Amit,Whispering Palms,10902546
700,2,1,25000,,4.0,0.0,Semi-Furnished,Goregaon East,Shankar Iyer,,11015201
750,2,2,28000,Lokhandwala Infrastructure,,1.0,Semi-Furnished,Kandivali East,Sourabh,Sierra Towers,11389522
1100,2,2,27000,,4.0,1.0,Semi-Furnished,Andheri East,Thomas George George,,11472614
600,2,1,34000,,4.0,1.0,Furnished,Andheri West,Pitamber,,11654250
850,2,2,22000,,19.0,4.0,Furnished,Bhandup West,Subroto Das,,11796404
1030,2,2,35000,,,,Unfurnished,Goregaon West,Raaj Sewani,,11957883
900,2,2,36000,,,18.0,Semi-Furnished,Powai,Shivmath,,12054209
710,2,2,28000,,7.0,1.0,Semi-Furnished,Chembur,Joshi Joseph,,12137458
850,2,2,28000,,7.0,5.0,Furnished,Mulund West,Girish  Punjani,Lok Nisarg,12164474
950,2,2,35000,,7.0,4.0,Semi-Furnished,Mulund West,Girish  Punjani,,12315561
1045,2,2,24500,,7.0,3.0,Semi-Furnished,Borivali West,Shashank,,12400741
845,2,2,26900,Bren Corporation,12.0,11.0,Unfurnished,Kandivali East,Vinod Singh,Viceroy Park,12593586
800,2,2,13000,,7.0,4.0,Unfurnished,,krishnachandra,,12859073
875,2,2,33500,,,,Unfurnished,Borivali East,Sushma Sushma,,13046651
1020,2,2,31000,Evershine Builders,8.0,3.0,Semi-Furnished,Kandivali East,Ajay,Evershine Millenium Paradise,13615419
650,2,2,35000,,2.0,1.0,Semi-Furnished,Juhu,Charu Gaikwad,,13636490
895,2,2,35000,,7.0,5.0,Semi-Furnished,Malad West,Mangesh,Divya Smruthi,13732730
600,2,1,17000,,3.0,0.0,Unfurnished,Mulund West,Sunjay Arora,,13750681
950,2,2,18000,Chheda Group,14.0,14.0,Unfurnished,Bhayandar East,Varun Surati Sawant,Rameshwar Tower,13934336
900,2,2,30000,,18.0,16.0,Semi-Furnished,Mulund West,Sridharan,,13949973
